,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,labels
33,-2.27,-1.45,-0.88,-1.28,-1.28,-1.44,-1.84,-1.84,-1.44,-1.28,-1.45,-1.3,-1.84,-1.44,-1.44,-1.84,-1.44,-1.0,-1.0,-1.28,-1.84,-1.84,-2.24,-1.44,-1.44,-1.3,-1.0,-1.45,-1.45,-0.88,-1.0,-1.0,-0.58,-1.0,-1.3,-2.27,-1.84,-1.45,-1.3,-1.84,-1.3,-1.0,-1.3,-1.44,-1.44,-1.44,-1.0,-1.44,-1.84,-1.84,-2.27,-1.45,-1.0,-1.0,-1.45,-2.24,-2.27,-1.84,-1.28,-1.44,-1.3,-1.45,-2.24,-2.27,-1.84,-1.28,-1.0,-1.0,-1.28,-2.24,-1.3,-1.45,-1.84,-2.24,-2.27,-2.24,-2.27,-1.28,-0.58,-0.88,5
34,-1.45,-1.45,-1.3,-1.3,-0.88,-1.44,-1.44,-0.58,-1.0,-1.45,-1.45,-1.3,-2.27,-1.45,-1.0,-1.0,-1.45,-1.28,-1.44,-1.44,-1.28,-1.84,-1.28,-1.44,-2.27,-2.24,-1.84,-2.27,-1.45,-1.0,-1.45,-1.84,-1.45,-1.3,-2.27,-1.45,-0.88,-1.0,-1.44,-2.27,-1.84,-1.45,-1.45,-1.84,-1.28,-1.28,-1.84,-1.28,-1.44,-1.44,-1.28,-1.45,-1.3,-1.3,-1.3,-1.44,-1.28,-2.24,-1.44,-0.58,-1.0,-1.0,-1.0,-0.88,-1.0,-1.28,-2.24,-2.27,-1.84,-1.45,-1.0,-1.45,-2.24,-1.3,-1.45,-2.24,-1.3,-0.88,-1.0,-0.58,5
35,-2.27,-1.84,-1.45,-1.0,-1.45,-1.84,-2.24,-2.27,-2.24,-1.3,-0.88,-1.44,-1.84,-1.44,-1.28,-1.45,-1.0,-0.88,-1.0,-1.44,-2.27,-1.45,-1.3,-1.44,-1.0,-1.44,-1.3,-1.0,-1.45,-2.24,-1.44,-1.44,-1.3,-1.45,-1.45,-1.3,-1.3,-0.88,-1.28,-2.24,-1.44,-0.58,-1.0,-1.0,-1.0,-1.45,-1.84,-2.24,-1.84,-1.3,-1.45,-1.45,-1.0,-1.0,-1.45,-1.84,-1.28,-1.28,-2.24,-1.3,-1.45,-1.84,-1.45,-0.88,-1.28,-1.84,-1.45,-1.3,-1.84,-1.44,-1.0,-1.0,-1.28,-2.24,-1.84,-1.84,-1.44,-1.0,-1.0,-0.58,5
36,-1.0,-1.0,-1.0,-0.88,-1.0,-1.28,-1.28,-1.44,-2.27,-2.24,-1.3,-1.3,-2.27,-1.45,-1.3,-1.3,-1.0,-1.3,-1.84,-1.3,-1.0,-1.3,-2.27,-2.24,-1.3,-1.0,-1.0,-0.88,-1.0,-1.28,-2.24,-2.27,-1.28,-1.0,-1.44,-2.27,-2.24,-1.3,-1.0,-0.88,-1.44,-1.44,-1.44,-1.84,-2.27,-1.28,-1.0,-1.0,-0.58,-0.88,-1.28,-1.84,-2.24,-1.44,-1.44,-1.84,-2.27,-1.28,-1.28,-1.45,-1.45,-1.84,-1.28,-1.44,-1.84,-2.27,-1.28,-0.58,-1.3,-1.44,-1.28,-1.45,-0.88,-1.28,-2.24,-1.84,-2.27,-1.28,-1.0,-1.0,5
37,-1.28,-1.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.45,-1.28,-0.58,-0.88,-0.58,-1.3,-2.27,-1.28,-1.0,-1.0,-1.28,-1.28,-1.0,-1.28,-1.45,-1.3,-1.84,-1.3,-1.0,-1.45,-2.24,-1.44,-1.44,-1.44,-1.44,-1.44,-0.58,-0.88,-0.58,-1.3,-1.44,-1.44,-2.27,-2.24,-2.27,-1.84,-1.45,-1.0,-1.3,-1.44,-1.0,-0.58,-0.88,-1.28,-1.45,-1.3,-1.44,-0.58,-0.88,-1.0,-0.58,-1.0,-1.3,-1.84,-1.3,-1.0,-0.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.44,-1.44,-1.28,-1.84,-1.84,-2.24,-1.44,-0.58,-1.0,-1.0,5
38,-2.24,-1.84,-2.27,-1.45,-1.0,-1.0,-1.45,-1.45,-1.3,-1.84,-1.84,-2.27,-1.28,-1.0,-1.0,-0.58,-1.0,-0.88,-0.58,-1.45,-1.45,-1.3,-1.3,-1.0,-1.0,-1.45,-1.28,-0.58,-1.45,-1.28,-1.0,-0.58,-1.3,-1.44,-1.44,-1.44,-1.0,-1.28,-1.45,-1.3,-1.84,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,-1.45,-1.28,-1.28,-1.45,-1.0,-1.0,-1.0,-1.3,-1.3,-1.0,-1.3,-1.84,-1.84,-1.84,-1.3,-0.88,-0.58,-1.0,-0.88,-1.44,-2.27,-1.84,-1.28,-1.44,-1.3,-0.88,-0.58,-1.0,-0.88,-1.44,-1.3,-1.3,5
39,-1.84,-1.28,-1.44,-1.3,-0.88,-0.58,-1.0,-0.88,-1.44,-1.3,-1.3,-1.3,-1.0,-1.45,-1.28,-1.44,-2.27,-1.28,-1.0,-1.0,-0.58,-1.3,-1.44,-0.58,-1.0,-1.0,-1.45,-1.28,-0.58,-1.45,-1.28,-1.0,-1.0,-1.44,-1.44,-0.58,-0.88,-1.44,-2.27,-1.28,-1.44,-1.44,-1.28,-1.28,-1.44,-1.44,-1.28,-1.28,-1.0,-1.0,-1.28,-1.45,-1.0,-1.0,-1.45,-1.84,-2.24,-1.3,-1.45,-2.24,-2.27,-1.45,-1.3,-2.27,-1.28,-0.58,-0.88,-1.0,-0.58,-1.0,-1.45,-2.24,-2.27,-1.45,-0.88,-1.44,-1.3,-0.88,-0.58,-1.0,5
40,-0.88,-1.44,-2.27,-1.84,-1.28,-1.44,-1.3,-0.88,-0.58,-1.0,-0.88,-1.44,-1.3,-1.3,-1.3,-1.0,-1.45,-1.28,-1.44,-2.27,-1.28,-1.0,-1.0,-0.58,-1.3,-1.44,-0.58,-1.0,-1.0,-1.45,-1.28,-0.58,-1.45,-1.28,-1.0,-1.0,-1.44,-1.44,-0.58,-0.88,-1.44,-2.27,-1.28,-1.44,-1.44,-1.28,-1.28,-1.44,-1.44,-1.28,-1.28,-1.0,-1.0,-1.28,-1.45,-1.0,-1.0,-1.45,-1.84,-2.24,-1.3,-1.45,-2.24,-2.27,-1.45,-1.3,-2.27,-1.28,-0.58,-0.88,-1.0,-0.58,-1.0,-1.45,-2.24,-2.27,-1.45,-0.88,-1.44,-1.3,5
41,-1.84,-1.45,-0.88,-1.0,-1.28,-1.28,-1.0,-1.44,-1.3,-1.3,-1.84,-1.3,-0.88,-1.44,-1.44,-1.44,-2.27,-2.24,-2.27,-1.45,-1.45,-2.24,-1.84,-1.44,-1.28,-1.84,-2.24,-2.27,-2.24,-1.3,-1.0,-0.88,-1.0,-0.58,-1.3,-1.84,-1.44,-1.0,-1.0,-1.0,-1.28,-1.84,-1.28,-1.44,-1.84,-1.3,-1.45,-1.28,-1.44,-1.84,-1.44,-1.44,-1.3,-1.45,-2.24,-1.84,-1.84,-2.27,-2.24,-1.44,-1.0,-1.28,-1.28,-1.28,-2.24,-1.3,-0.88,-1.44,-1.44,-1.0,-1.44,-1.3,-1.45,-2.24,-1.84,-1.84,-1.3,-1.0,-0.88,-1.44,5
42,-1.45,-1.0,-1.45,-1.28,-1.0,-1.0,-0.58,-1.45,-1.28,-1.28,-1.45,-0.88,-1.44,-1.84,-1.44,-1.0,-1.0,-1.0,-1.28,-1.28,-1.28,-1.84,-1.28,-1.44,-1.44,-1.28,-1.45,-1.3,-1.84,-1.3,-1.0,-1.45,-2.24,-1.44,-1.0,-1.28,-2.24,-1.84,-1.3,-0.88,-1.44,-1.3,-1.0,-1.0,-1.0,-0.88,-1.0,-1.44,-1.3,-0.88,-1.28,-1.84,-1.28,-1.0,-1.0,-1.28,-1.84,-1.45,-1.0,-1.3,-2.27,-1.28,-1.0,-0.58,-1.3,-1.3,-1.45,-1.84,-1.45,-1.3,-1.84,-1.3,-0.88,-1.44,-1.84,-2.27,-2.24,-1.84,-1.84,-1.3,5
43,-1.0,-0.58,-1.45,-1.28,-1.28,-1.45,-0.88,-1.44,-1.84,-1.44,-1.0,-1.0,-1.0,-1.28,-1.28,-1.28,-1.84,-1.28,-1.44,-1.44,-1.28,-1.45,-1.3,-1.84,-1.3,-1.0,-1.45,-2.24,-1.44,-1.0,-1.28,-2.24,-1.84,-1.3,-0.88,-1.44,-1.3,-1.0,-1.0,-1.0,-0.88,-1.0,-1.44,-1.3,-0.88,-1.28,-1.84,-1.28,-1.0,-1.0,-1.28,-1.84,-1.45,-1.0,-1.3,-2.27,-1.28,-1.0,-0.58,-1.3,-1.3,-1.45,-1.84,-1.45,-1.3,-1.84,-1.3,-0.88,-1.44,-1.84,-2.27,-2.24,-1.84,-1.84,-1.3,-0.88,-1.44,-1.84,-1.84,-2.27,5
44,-1.0,-1.0,-0.88,-1.28,-1.84,-1.84,-1.28,-1.44,-1.44,-1.0,-1.28,-2.24,-2.27,-1.28,-0.58,-0.88,-1.0,-0.58,-1.45,-1.28,-1.44,-1.44,-1.0,-1.44,-1.84,-1.3,-0.88,-1.44,-1.3,-1.0,-1.45,-1.84,-1.84,-2.24,-2.27,-1.28,-1.44,-2.27,-1.84,-1.45,-1.3,-2.27,-1.84,-1.28,-1.0,-1.44,-1.3,-0.88,-1.44,-2.27,-1.28,-1.28,-1.45,-1.45,-1.45,-1.3,-1.44,-1.44,-1.3,-1.0,-1.45,-1.45,-1.3,-2.27,-2.24,-2.27,-2.24,-1.44,-0.58,-1.0,-0.88,-1.44,-1.84,-1.3,-1.3,-1.84,-2.27,-2.24,-2.27,-1.28,5
45,-0.88,-1.0,-0.58,-1.0,-1.45,-1.28,-1.0,-1.0,-1.28,-1.45,-1.45,-1.45,-1.3,-2.27,-1.45,-1.45,-1.45,-1.0,-1.0,-1.3,-1.3,-0.88,-0.58,-1.3,-1.3,-0.88,-1.44,-1.3,-1.0,-1.0,-0.88,-1.28,-2.24,-1.44,-1.44,-2.27,-1.28,-1.0,-1.0,-1.0,-1.0,-1.44,-2.27,-1.28,-1.44,-1.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.28,-2.24,-1.3,-1.0,-1.45,-1.45,-0.88,-0.58,-0.88,-1.28,-1.84,-1.28,-0.58,-1.0,-1.45,-1.28,-1.44,-1.44,-1.28,-1.84,-1.45,-0.88,-1.0,-1.44,-2.27,-2.24,-2.27,-1.45,-1.0,5
46,-2.24,-1.84,-1.44,-0.58,-1.3,-1.44,-1.44,-2.27,-1.45,-0.88,-1.0,-1.0,-1.44,-2.27,-1.28,-0.58,-0.88,-0.58,-1.3,-1.44,-0.58,-1.3,-1.84,-1.84,-2.27,-1.45,-1.45,-1.28,-1.0,-1.0,-1.0,-1.0,-1.0,-0.58,-1.0,-0.88,-1.0,-1.28,-1.84,-1.45,-0.88,-1.28,-1.45,-1.45,-2.24,-1.84,-1.3,-0.88,-1.44,-1.44,-1.28,-2.24,-1.44,-0.58,-1.3,-1.44,-1.0,-1.28,-1.45,-1.3,-1.3,-1.45,-1.84,-1.45,-0.88,-1.44,-1.3,-1.0,-0.88,-0.58,-1.45,-1.84,-1.45,-0.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.28,5
47,-0.58,-1.0,-1.3,-1.3,-1.3,-1.44,-1.28,-1.84,-1.45,-1.45,-1.84,-1.84,-1.45,-1.0,-0.88,-1.44,-1.3,-1.45,-1.84,-1.45,-1.3,-1.3,-1.3,-1.84,-1.84,-1.3,-1.0,-1.0,-0.88,-0.58,-0.88,-1.44,-1.3,-1.45,-2.24,-1.3,-1.45,-1.45,-1.45,-1.28,-1.0,-0.58,-0.88,-1.0,-1.0,-0.58,-0.88,-1.0,-1.0,-1.44,-2.27,-1.45,-1.0,-1.0,-0.88,-1.0,-1.28,-1.84,-1.28,-1.44,-1.44,-1.28,-1.84,-1.84,-1.28,-1.44,-1.3,-1.0,-1.45,-1.84,-2.24,-1.3,-0.88,-1.0,-1.28,-1.84,-1.28,-1.44,-1.84,-2.27,5
48,-1.84,-2.27,-2.24,-1.44,-0.58,-1.3,-2.27,-1.84,-1.84,-2.24,-1.84,-1.3,-0.88,-1.44,-2.27,-1.84,-1.28,-1.0,-1.0,-0.58,-0.88,-1.44,-1.84,-2.27,-1.28,-1.44,-1.3,-1.0,-1.45,-1.45,-1.45,-1.28,-1.44,-1.84,-1.3,-0.88,-1.44,-1.84,-1.3,-1.0,-1.0,-0.88,-1.28,-2.24,-2.27,-2.24,-2.27,-1.28,-1.44,-1.84,-1.44,-1.28,-2.24,-1.3,-0.88,-1.0,-0.58,-1.45,-1.28,-1.44,-1.44,-1.0,-1.0,-1.28,-1.45,-1.0,-1.0,-1.3,-1.44,-1.44,-1.44,-1.0,-0.58,-1.0,-0.88,-1.28,-1.45,-1.3,-1.44,-0.58,5
49,-1.44,-2.27,-1.84,-1.28,-1.0,-1.0,-0.58,-0.88,-1.44,-1.84,-2.27,-1.28,-1.44,-1.3,-1.0,-1.45,-1.45,-1.45,-1.28,-1.44,-1.84,-1.3,-0.88,-1.44,-1.84,-1.3,-1.0,-1.0,-0.88,-1.28,-2.24,-2.27,-2.24,-2.27,-1.28,-1.44,-1.84,-1.44,-1.28,-2.24,-1.3,-0.88,-1.0,-0.58,-1.45,-1.28,-1.44,-1.44,-1.0,-1.0,-1.28,-1.45,-1.0,-1.0,-1.3,-1.44,-1.44,-1.44,-1.0,-0.58,-1.0,-0.88,-1.28,-1.45,-1.3,-1.44,-0.58,-0.88,-1.28,-2.24,-1.44,-1.0,-1.0,-1.0,-1.28,-1.28,-1.0,-1.28,-1.84,-1.28,5
50,-1.0,-0.58,-1.0,-0.88,-0.58,-1.45,-1.45,-1.45,-1.84,-1.28,-0.58,-1.45,-1.28,-1.0,-1.0,-1.44,-1.3,-1.3,-2.27,-1.84,-2.24,-1.84,-1.44,-1.0,-1.28,-1.45,-1.45,-1.45,-1.45,-1.28,-1.0,-1.0,-1.0,-1.28,-1.45,-1.0,-0.88,-1.44,-1.3,-1.0,-1.0,-1.0,-0.88,-1.0,-1.44,-2.27,-1.28,-1.44,-1.3,-0.88,-1.28,-1.45,-1.0,-0.88,-1.0,-1.0,-1.28,-1.45,-0.88,-1.44,-1.3,-0.88,-1.44,-1.3,-1.3,-1.44,-1.0,-0.58,-0.88,-1.44,-1.44,-0.58,-1.3,-1.3,-1.45,-1.28,-1.44,-1.84,-2.27,-1.84,5
51,-1.0,-1.0,-0.58,-1.45,-1.84,-1.28,-1.0,-1.0,-1.0,-1.44,-2.27,-1.45,-1.3,-1.3,-1.0,-1.0,-1.45,-1.28,-1.0,-1.0,-0.58,-1.3,-1.44,-1.0,-1.28,-2.24,-1.84,-1.3,-1.0,-1.45,-1.28,-1.0,-1.28,-1.45,-1.3,-1.84,-2.27,-1.28,-0.58,-0.88,-0.58,-1.0,-1.0,-1.0,-1.45,-2.24,-1.3,-1.0,-0.88,-1.28,-1.28,-1.44,-1.3,-1.0,-1.3,-1.3,-1.0,-1.45,-1.45,-1.45,-1.45,-1.3,-2.27,-1.45,-1.0,-0.88,-1.0,-1.0,-1.0,-1.44,-2.27,-2.24,-1.44,-1.0,-0.58,-0.88,-1.28,-1.28,-1.44,-1.44,5
52,-1.45,-1.84,-2.24,-1.3,-1.3,-2.27,-2.24,-1.44,-1.28,-1.28,-1.44,-2.27,-2.24,-1.84,-2.27,-1.45,-1.0,-1.45,-1.28,-1.0,-1.28,-1.45,-0.88,-1.28,-1.45,-1.0,-1.45,-1.45,-1.3,-2.27,-1.45,-0.88,-1.28,-1.45,-1.45,-1.84,-1.84,-2.24,-2.27,-2.24,-1.84,-1.84,-2.27,-2.24,-1.44,-1.44,-1.3,-0.88,-1.44,-1.44,-1.28,-1.28,-1.44,-1.3,-1.0,-1.0,-1.0,-1.3,-1.3,-1.0,-1.45,-2.24,-1.84,-1.84,-1.3,-1.0,-1.3,-1.3,-0.88,-1.0,-1.0,-0.58,-0.88,-1.44,-1.3,-1.0,-1.3,-1.3,-1.0,-1.0,5
53,-1.84,-1.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.88,-1.28,-1.28,-1.44,-1.84,-2.27,-1.28,-1.44,-1.3,-1.0,-1.0,-1.0,-0.88,-0.58,-1.45,-2.24,-1.44,-1.0,-1.44,-1.3,-1.0,-1.45,-2.24,-2.27,-1.28,-1.0,-0.58,-1.45,-1.84,-2.24,-1.44,-1.28,-2.24,-2.27,-2.24,-1.3,-0.88,-1.28,-1.28,-1.44,-1.44,-1.28,-1.45,-1.0,-0.88,-1.44,-1.3,-0.88,-1.44,-1.84,-1.44,-1.44,-1.84,-1.3,-1.3,-1.44,-1.44,-1.84,-1.44,-1.0,-1.44,-2.27,-1.45,-0.88,-1.28,-1.45,-1.45,-1.84,-2.24,-2.27,-2.24,-1.84,5
54,-1.3,-1.3,-1.0,-1.45,-1.28,-1.44,-1.3,-0.88,-1.44,-2.27,-1.45,-1.3,-1.44,-1.0,-1.28,-1.28,-1.44,-1.3,-0.88,-1.0,-1.0,-1.28,-1.28,-1.0,-1.44,-1.3,-1.0,-1.45,-2.24,-1.3,-1.45,-1.45,-1.0,-1.0,-1.0,-1.0,-1.45,-2.24,-2.27,-1.84,-2.24,-2.27,-1.28,-1.28,-1.45,-1.3,-1.44,-0.58,-1.3,-1.3,-0.88,-1.28,-1.84,-1.28,-1.0,-1.44,-2.27,-2.24,-1.84,-1.3,-0.88,-1.28,-2.24,-1.84,-2.27,-1.28,-1.44,-1.84,-2.27,-2.24,-1.84,-2.27,-2.24,-1.44,-1.0,-1.0,-1.0,-1.44,-2.27,-1.28,5
55,-1.45,-1.45,-1.3,-1.3,-1.0,-1.0,-1.45,-1.28,-1.44,-1.3,-1.45,-1.28,-1.44,-1.3,-0.88,-1.44,-2.27,-1.28,-1.44,-2.27,-1.45,-1.0,-0.88,-1.28,-1.45,-1.0,-1.3,-1.3,-1.0,-1.0,-1.0,-0.88,-1.0,-1.44,-1.3,-1.0,-1.3,-2.27,-2.24,-1.84,-2.27,-2.24,-2.27,-1.28,-1.44,-1.84,-2.27,-1.45,-1.3,-1.3,-1.45,-1.45,-1.0,-1.0,-1.3,-1.3,-1.0,-1.3,-2.27,-1.45,-1.3,-1.3,-1.0,-1.45,-1.28,-1.44,-1.3,-0.88,-1.44,-2.27,-1.45,-1.3,-1.44,-1.0,-1.28,-1.28,-1.44,-1.3,-0.88,-1.0,5
56,-2.27,-1.28,-1.44,-1.3,-0.88,-1.44,-2.27,-1.28,-1.44,-1.84,-1.84,-1.44,-1.44,-2.27,-1.84,-1.28,-1.0,-1.28,-1.45,-1.45,-1.84,-2.24,-2.27,-1.45,-1.3,-1.44,-1.28,-1.45,-1.0,-1.0,-1.45,-1.45,-1.0,-1.45,-1.84,-1.45,-1.0,-1.0,-1.3,-1.44,-1.28,-1.84,-2.24,-2.27,-1.28,-1.28,-1.28,-1.44,-1.84,-1.84,-1.44,-1.28,-2.24,-1.84,-1.3,-0.88,-1.44,-1.44,-1.0,-1.44,-2.27,-1.45,-1.3,-1.84,-1.44,-1.0,-0.58,-1.0,-1.3,-2.27,-1.45,-1.0,-0.88,-0.58,-0.88,-1.0,-1.44,-2.27,-1.84,-2.24,5
57,-1.28,-2.24,-1.44,-1.0,-1.28,-1.45,-1.3,-1.44,-1.0,-0.58,-1.0,-0.88,-0.58,-0.88,-1.0,-1.0,-0.58,-1.0,-1.0,-0.88,-0.58,-0.88,-1.0,-1.28,-1.45,-0.88,-1.44,-1.3,-1.0,-1.0,-0.88,-1.28,-1.28,-0.58,-0.88,-0.58,-1.0,-1.0,-0.88,-1.0,-0.58,-1.0,-1.0,-1.3,-1.3,-0.88,-1.0,-1.0,-1.44,-1.44,-1.28,-1.45,-1.45,-1.28,-1.0,-0.58,-0.88,-1.0,-1.44,-1.84,-1.3,-0.88,-1.0,-1.0,-0.58,-1.3,-1.44,-0.58,-0.88,-1.44,-2.27,-1.28,-1.0,-1.44,-1.3,-0.88,-1.0,-1.0,-0.58,-1.0,5
58,-2.27,-1.84,-1.45,-0.88,-1.28,-1.45,-1.45,-2.24,-2.27,-1.84,-1.45,-1.3,-1.3,-1.45,-1.45,-1.45,-1.45,-1.3,-1.3,-1.0,-1.0,-1.45,-1.84,-2.24,-1.84,-1.84,-1.3,-1.0,-1.45,-1.45,-0.88,-1.0,-1.0,-1.0,-1.44,-1.44,-1.0,-1.44,-2.27,-1.45,-1.3,-1.84,-1.3,-0.88,-1.44,-1.84,-1.3,-1.3,-1.3,-0.88,-1.28,-1.45,-1.3,-1.3,-1.45,-2.24,-1.44,-1.0,-1.44,-1.3,-1.45,-1.28,-1.0,-1.0,-1.0,-0.58,-1.0,-1.0,-1.3,-1.44,-1.0,-1.44,-1.3,-0.88,-1.0,-0.58,-0.88,-0.58,-0.88,-1.28,5
59,-1.44,-1.0,-1.0,-1.28,-1.28,-1.28,-1.28,-1.0,-1.44,-1.3,-0.88,-1.28,-1.84,-1.45,-1.0,-1.0,-1.0,-1.3,-1.3,-1.0,-1.45,-1.28,-1.28,-1.45,-0.88,-1.44,-1.84,-1.3,-1.0,-1.45,-1.45,-1.45,-1.84,-1.84,-1.84,-1.28,-1.0,-1.44,-2.27,-2.24,-1.44,-0.58,-0.88,-1.0,-1.44,-1.84,-1.44,-1.0,-1.0,-0.58,-0.88,-1.28,-2.24,-1.3,-0.88,-1.44,-1.3,-1.45,-1.45,-1.3,-2.27,-1.45,-1.0,-1.45,-1.28,-0.58,-0.88,-1.0,-1.44,-1.3,-0.88,-0.58,-1.45,-2.24,-1.3,-1.0,-1.3,-1.3,-1.0,-1.45,5
60,-0.88,-0.58,-1.0,-1.0,-0.88,-0.58,-1.45,-1.45,-1.45,-1.45,-0.88,-1.0,-0.58,-1.3,-1.84,-1.44,-1.44,-1.3,-0.88,-0.58,-1.3,-1.3,-0.88,-1.0,-0.58,-1.0,-1.45,-1.84,-1.28,-1.0,-1.28,-2.24,-2.27,-1.28,-0.58,-0.88,-1.0,-1.0,-1.0,-1.28,-1.28,-1.28,-1.45,-1.45,-1.28,-1.28,-1.28,-1.44,-1.44,-1.44,-1.44,-1.28,-2.24,-1.3,-1.0,-0.88,-0.58,-0.88,-0.58,-0.88,-1.0,-1.0,-0.58,-0.88,-1.0,-1.0,-1.28,-1.84,-1.28,-1.44,-1.3,-1.0,-0.88,-0.58,-1.0,-0.88,-1.0,-0.58,-1.0,-0.88,5
61,-2.27,-1.45,-1.3,-1.3,-1.0,-0.88,-1.0,-0.58,-1.0,-1.0,-1.0,-1.45,-1.84,-1.28,-1.28,-2.24,-1.44,-0.58,-1.0,-1.0,-0.88,-1.0,-1.44,-1.3,-1.0,-1.0,-0.88,-0.58,-0.88,-0.58,-0.88,-0.58,-0.88,-1.0,-1.44,-1.3,-0.88,-1.44,-1.44,-0.58,-1.3,-1.44,-1.44,-1.3,-1.0,-0.88,-1.44,-1.44,-0.58,-0.88,-1.28,-1.28,-1.0,-0.58,-1.3,-1.84,-1.44,-0.58,-1.0,-1.0,-0.88,-0.58,-1.0,-0.88,-0.58,-0.88,-0.58,-0.88,-0.58,-0.88,-1.0,-0.58,-0.88,-1.0,-1.0,-0.58,-0.88,-1.0,-1.0,-0.58,5
62,-1.0,-0.58,-1.0,-0.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.28,-1.45,-0.88,-1.28,-2.24,-1.44,-1.44,-1.3,-1.3,-2.27,-1.84,-1.84,-1.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.44,-1.3,-1.0,-1.45,-1.28,-0.58,-0.88,-1.0,-0.58,-0.88,-1.0,-0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-0.88,-1.44,-1.3,-0.88,-1.44,-1.44,-1.28,-1.45,-1.45,-1.28,-1.44,-2.27,-2.24,-2.27,-2.24,-1.3,-0.88,-0.58,-1.0,-1.0,-0.88,-0.58,-0.88,-1.0,-1.28,-1.45,-0.88,-1.28,-1.28,-0.58,-1.0,-0.88,-1.28,-1.45,-1.0,5
63,-1.45,-1.0,-0.88,-1.44,-2.27,-1.28,-1.44,-1.44,-1.0,-1.0,-1.44,-1.84,-1.84,-2.27,-1.45,-1.0,-0.88,-1.44,-1.84,-2.27,-1.28,-1.44,-1.84,-1.3,-1.0,-1.45,-1.45,-1.3,-1.3,-1.0,-1.0,-1.3,-1.3,-1.3,-1.3,-0.88,-1.28,-1.84,-1.84,-2.24,-1.84,-1.3,-0.88,-1.28,-1.84,-1.84,-1.28,-0.58,-0.88,-1.28,-2.24,-1.44,-0.58,-1.0,-1.0,-1.0,-1.3,-1.44,-1.28,-1.45,-1.3,-1.84,-1.3,-1.45,-2.24,-2.27,-1.45,-0.88,-1.0,-1.0,-1.44,-1.3,-1.0,-1.45,-1.45,-0.88,-1.44,-1.44,-1.28,-1.28,5
64,-1.45,-1.84,-1.84,-1.28,-1.44,-1.44,-0.58,-1.0,-0.88,-1.0,-0.58,-1.0,-0.88,-1.0,-1.0,-1.44,-2.27,-1.45,-0.88,-0.58,-1.3,-1.44,-1.44,-1.84,-2.27,-1.45,-1.0,-0.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.44,-2.27,-1.84,-1.45,-1.3,-1.3,-1.45,-1.28,-1.44,-1.3,-1.0,-1.3,-1.3,-1.3,-1.84,-1.44,-1.28,-1.45,-0.88,-0.58,-1.45,-1.84,-1.45,-1.3,-1.44,-1.0,-0.58,-0.88,-1.44,-1.3,-1.45,-1.84,-1.28,-1.28,-1.28,-1.44,-1.44,-0.58,-1.45,-1.28,-1.0,-0.58,-0.88,-0.58,-1.0,-1.45,-1.45,5
65,-1.28,-1.45,-1.0,-0.88,-1.44,-1.84,-2.27,-1.28,-1.0,-1.0,-1.0,-1.44,-1.3,-0.88,-1.28,-1.28,-1.44,-1.84,-1.44,-1.0,-1.44,-2.27,-1.28,-1.44,-1.3,-1.0,-1.45,-1.45,-1.0,-1.3,-1.44,-1.44,-1.3,-1.0,-1.45,-2.24,-1.3,-1.45,-1.84,-2.24,-2.27,-2.24,-1.44,-1.28,-1.28,-1.44,-1.3,-0.88,-1.0,-1.0,-1.0,-1.28,-1.28,-1.44,-1.3,-0.88,-1.0,-1.0,-0.58,-0.88,-1.0,-1.0,-1.28,-2.24,-2.27,-1.28,-0.58,-0.88,-0.58,-1.3,-2.27,-2.24,-1.84,-2.27,-1.45,-1.0,-1.0,-1.45,-1.45,-1.0,5
66,-1.3,-1.3,-1.3,-1.45,-1.45,-1.3,-2.27,-1.45,-1.45,-1.28,-1.28,-1.45,-0.88,-1.0,-1.0,-1.28,-2.24,-2.27,-2.24,-1.84,-1.44,-1.28,-1.45,-0.88,-1.28,-2.24,-1.3,-1.0,-1.0,-1.45,-1.28,-0.58,-1.0,-0.88,-1.0,-1.0,-0.58,-1.0,-1.0,-1.45,-1.45,-1.0,-1.0,-1.0,-1.0,-1.3,-1.3,-1.3,-1.44,-1.28,-1.28,-1.44,-1.3,-1.0,-1.0,-1.0,-0.88,-0.58,-1.3,-1.3,-0.88,-1.44,-1.3,-0.88,-0.58,-1.0,-0.88,-0.58,-1.3,-1.84,-1.84,-2.27,-2.24,-1.44,-1.44,-1.44,-1.28,-1.28,-1.44,-1.44,5
